-71,IPhone 4s White 16gb Smart Phone Mobile Phone 3.5-inch Screen (Gift:accessories),"11,990","42,000","https://ng.jumia.is/SoCg2-9w_LlH49tw58xBzm9Gqbw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/94/884193/1.jpg?5329",https://www.jumia.com.ng/apple-iphone-4s-white-16gb-smart-phone-mobile-phone-3.5-inch-screen-giftaccessories-39148849.html
-64,IPhone 6 4.7 Inch 1GB + 16GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Gift) – Silver,"43,800","120,000","https://ng.jumia.is/m8Km7Kb2Nt_sajza9UhMIkXbZgM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/33/370852/1.jpg?2514",https://www.jumia.com.ng/iphone-6-4.7-inch-1gb-16gb-8mp-1.2mp-no-finger-sensor-4g-lte-smartphone-gift-silver-apple-mpg850862.html
-59,IPhone 5 - 16GB ROM +1GB RAM -8 MP- 4 Inch - Apple Smartphones 95% New,"18,800","45,999","https://ng.jumia.is/GOVy9YBm7rCWt6N5g0SItqMIWM4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/46/178093/1.jpg?0784",https://www.jumia.com.ng/apple-iphone-5-16gb-rom-1gb-ram-8-mp-4-inch-apple-smartphones-95-new-39087164.html
-62,IPhone 5S 16GB Gold  4G LTE Fingerprint Unlock  4-inch Screen (Gift:accessories),"27,700","72,000","https://ng.jumia.is/B7S1lomBJ1JXas1NacwLbVe3peY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/33/711214/1.jpg?4617",https://www.jumia.com.ng/apple-iphone-5s-16gb-gold-4g-lte-fingerprint-unlock-4-inch-screen-giftaccessories-41211733.html
-69,IPhone 6 Plus 5.5 Inch 1GB + 16GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone ( Free Gift) – Gold,"56,000","180,000","https://ng.jumia.is/M_-zMFBrGnPlncei3HHLAbLvy60=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/364234/1.jpg?5301",https://www.jumia.com.ng/apple-iphone-6-plus-5.5-inch-1gb-16gb-8mp-1.2mp-finger-sensor-4g-lte-smartphone-free-gift-gold-43246369.html
-55,"IPhone X Mobile Phone (256GB ROM, 3GB RAM) 5.8 Inch With Tempered Glass Smartphone - Black","246,000","547,143","https://ng.jumia.is/rJ3Unca3FJmcZs_gSjpXmCgcpKI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/65/819432/1.jpg?7547",https://www.jumia.com.ng/apple-iphone-x-mobile-phone-256gb-rom-3gb-ram-5.8-inch-with-tempered-glass-smartphone-black-23491856.html
-71,IPhone 4s White 8gb Smart Phone Mobile Phone 3.5-inch Screen (Gift:accessories),"11,500","39,000","https://ng.jumia.is/11qX5PsYzrG9_aSSgqfsPVQnkag=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/25/884193/1.jpg?6523",https://www.jumia.com.ng/apple-iphone-4s-white-8gb-smart-phone-mobile-phone-3.5-inch-screen-giftaccessories-39148852.html
-52,IPhone 7 4.7 Inch 2GB + 32GB 12MP + 7MP Finger Sensor 4G LTE Smartphone (Free Gift) – Rose Gold,"95,000","198,900","https://ng.jumia.is/411SsDgiy8hGn1mKAwXbz2KMclY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/48/429434/1.jpg?7485",https://www.jumia.com.ng/apple-iphone-7-4.7-inch-2gb-32gb-12mp-7mp-finger-sensor-4g-lte-smartphone-free-gift-rose-gold-43492484.html
-52,"IPhone XS Max (4GB RAM, 256GB ROM) IOS 12 (12MP + 12MP)+7MP 4G Smartphone -  1 Year Warranty - Gold","318,999","660,000","https://ng.jumia.is/-v8YhTbcAJr3iRaqe4H5YB9jFq4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/60/309791/1.jpg?2233",https://www.jumia.com.ng/iphone-xs-max-4gb-ram-256gb-rom-ios-12-12mp-12mp7mp-1-year-warranty-gold-apple-mpg227979.html
-62,Iphone 5 White 16gb Smart Phone Mobile Phone 4-inch Screen(Gift:accessories),"18,900","50,000","https://ng.jumia.is/wpMk1GsjomqDGwakwEWfmvxAaFY=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/56/516044/1.jpg?2210",https://www.jumia.com.ng/apple-iphone-5-white-16gb-smart-phone-mobile-phone-4-inch-screengiftaccessories-44061565.html
-66,IPhone 6s 4.7'' (64GB+2GB) 12MP+5MP-With Fingerprint Sensor Smartphone(Refurbished)- Rose Gold,"66,490","198,000","https://ng.jumia.is/1p-YTC4wwgVLo2sqH5_D6qudITs=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/03/022093/1.jpg?4553",https://www.jumia.com.ng/apple-iphone-6s-4.7-64gb2gb-12mp5mp-with-fingerprint-sensor-smartphonerefurbished-rose-gold-39022030.html
-62,IPhone 5S 16GB Black  4G LTE Fingerprint Unlock  4-inch Screen (Gift:accessories),"27,700","72,000","https://ng.jumia.is/IJTJS5V7cJpKVcdIN8FuH286l8U=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/73/711214/1.jpg?4617",https://www.jumia.com.ng/apple-iphone-5s-16gb-black-4g-lte-fingerprint-unlock-4-inch-screen-giftaccessories-41211737.html
-60,IPhone 6S Plus 5.5 Inch 2GB + 16GB 12MP + 5MP Finger Sensor 4G LTE Smartphone (Free Gift) – Gold,"72,800","180,000","https://ng.jumia.is/bRAdSGWti9ki67zxIhdk0f8DfM8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/38/334644/1.jpg?1186",https://www.jumia.com.ng/apple-iphone-6s-plus-5.5-inch-2gb-16gb-12mp-5mp-finger-sensor-4g-lte-smartphone-free-gift-gold-44643383.html
-64,IPhone 6 4.7 Inch 1GB + 16GB 8MP Finger Sensor 4G Smartphone (Free Gift) – Gold,"43,800","120,000","https://ng.jumia.is/Vf0fuyQlNVbgtApVj-Uv3RYCfOM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/04/169304/1.jpg?8623",https://www.jumia.com.ng/apple-iphone-6-4.7-inch-1gb-16gb-8mp-finger-sensor-4g-smartphone-free-gift-gold-40396140.html
-55,"IPhone X Mobile Phone (256GB ROM, 3GB RAM) 5.8 Inch With Tempered Glass Smartphone - White","246,000","547,143","https://ng.jumia.is/L5dM00Q_nJ6IfL0-VgbLPQgnR2M=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/07/153391/1.jpg?2270",https://www.jumia.com.ng/apple-iphone-x-mobile-phone-256gb-rom-3gb-ram-5.8-inch-with-tempered-glass-smartphone-white-19335170.html
-65,Iphone 5 Black 16gb Smart Phone Mobile Phone 4-inch Screen(Gift:accessories),"19,500","56,000","https://ng.jumia.is/bl-T_QiJzTkXez85Z9wMgWyTdjU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/55/884193/1.jpg?4262",https://www.jumia.com.ng/apple-iphone-5-black-16gb-smart-phone-mobile-phone-4-inch-screengiftaccessories-39148855.html
-67,IPhone 6 4.7 Inch 1GB + 16 GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Gift) – Black,"42,500","130,000","https://ng.jumia.is/dKXk67OZcfXlRuqUL9UITMQlgMU=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/24/881144/1.jpg?7506",https://www.jumia.com.ng/apple-iphone-6-4.7-inch-1gb-16-gb-8mp-1.2mp-finger-sensor-4g-lte-smartphone-gift-black-44118842.html
-56,Iphone 6S Plus 64GB 5.5 Inch IOS Smartphone (Refurbished),"98,150","225,000","https://ng.jumia.is/H-EgEsh_hiAu_TbTuBZ21FlAKyA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/90/447224/1.jpg?2342",https://www.jumia.com.ng/apple-iphone-6s-plus-64gb-5.5-inch-ios-smartphone-refurbished-42274409.html
-67,IPhone 6 4.7 Inch 1GB + 32GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Free Gift) – Silver,"49,800","150,000","https://ng.jumia.is/etMRicGJ1qV_xadyEQjaLJun3SE=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/04/142624/1.jpg?5509",https://www.jumia.com.ng/apple-iphone-6-4.7-inch-1gb-32gb-8mp-1.2mp-finger-sensor-4g-lte-smartphone-free-gift-silver-42624140.html
-51,Apple IPhone X - 5.8'' - 3GB RAM + 64GB ROM - (12MP + 12MP) + 7MP Smartphone - White,"219,800","446,286","https://ng.jumia.is/1EVmGARKymy8_h77uGVCfpia2-Y=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/67/361963/1.jpg?0596",https://www.jumia.com.ng/apple-apple-iphone-x-5.8-3gb-ram-64gb-rom-12mp-12mp-7mp-smartphone-white-36916376.html
-51,"IPhone 8 Smart Phones , 256GB ,Touch ID Dual Back Camera 4G LTE IOS 11","181,300","371,286","https://ng.jumia.is/__pXn0j8hMxbj9rVyJAxBi8uFh4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/84/709091/1.jpg?9699",https://www.jumia.com.ng/apple-iphone-8-smart-phones-256gb-touch-id-dual-back-camera-4g-lte-ios-11-19090748.html
-52,IPhone 7Plus-5.5 Inch 4G LET Smartphone 2GB+32GB 12MP Finger Sensor HD-Red,"197,890","410,000","https://ng.jumia.is/FzeKCqtPC4PLQ3yPza_oJxRQYYI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/87/552972/1.jpg?5382",https://www.jumia.com.ng/iphone-7plus-5.5-inch-4g-let-smartphone-2gb32gb-12mp-finger-sensor-hd-red-apple-mpg1034120.html
-62,"IPhone X 5.8-Inch HD (3GB,64GB ROM) IOS 11, 12MP + 7MP 4G Smartphone - Space Grey","209,000","545,799","https://ng.jumia.is/YtBfmLYn-aIjJrzxkhwnIH2pa4I=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/70/18158/1.jpg?5117",https://www.jumia.com.ng/iphone-x-5.8-inch-hd-3gb64gb-rom-ios-11-12mp-7mp-4g-smartphone-space-grey-apple-mpg143239.html
-58,Iphone 6S 32GB 4.7 Inch IOS Smartphone (Refurbished) - Gold,"73,800","175,000","https://ng.jumia.is/8R3WuoeyGCXf-GmQfIjmBWPX94E=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/58/392234/1.jpg?0712",https://www.jumia.com.ng/apple-iphone-6s-32gb-4.7-inch-ios-smartphone-refurbished-gold-43229385.html
-52,IPhone 8 Plus 256GB 5.5 Inch HD IOS 11.0 12MP 4G Smartphone - Gold,"211,900","441,286","https://ng.jumia.is/-Pr9BBGboRGkuZkEO_pCLAYIk80=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/76/918091/1.jpg?0309",https://www.jumia.com.ng/apple-iphone-8-plus-256gb-5.5-inch-hd-ios-11.0-12mp-4g-smartphone-gold-19081967.html
-59,"IPhone 5 - (1GB, 16GB ROM) - 4.0 Inch Screen - 8MP Pixel Smart Phone","18,800","45,999","https://ng.jumia.is/mUmH6q7ejwzi1_dFDkl3-2O7x5s=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/62/684193/1.jpg?6332",https://www.jumia.com.ng/apple-iphone-5-1gb-16gb-rom-4.0-inch-screen-8mp-pixel-smart-phone-39148626.html
-72,"IPhone 4S -3.5'',16GB,1GB RAM Smartphone Fullset Box 95% New","13,000","45,999","https://ng.jumia.is/ISv-GS1A6QOlCwg9HISrYSFZV44=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/53/411214/1.jpg?4317",https://www.jumia.com.ng/apple-iphone-4s-3.516gb1gb-ram-smartphone-fullset-box-95-new-41211435.html
-67,"IPhone 6 Plus 16GB 5.5"" Inch IOS Smartphone (Refurbished) - Gold","59,990","180,000","https://ng.jumia.is/XsRCLVpwLnCZegI4YXMUlh4Bfi4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/30/632424/1.jpg?5279",https://www.jumia.com.ng/apple-iphone-6-plus-16gb-5.5-inch-ios-smartphone-refurbished-gold-42423603.html
-61,"IPhone 7 Plus (32GB + 3GB Ram) Smartphone, 5.5'' - (12MP + 7MP) -  2.3 GHz Quad-core Processor-Black","145,990","370,000","https://ng.jumia.is/Nyo0zqbBOGEoEDhIpakk9jZGlWk=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/65/39585/1.jpg?4659",https://www.jumia.com.ng/apple-iphone-7-plus-32gb-3gb-ram-smartphone-5.5-12mp-7mp-2.3-ghz-quad-core-processor-black-5859356.html
-58,IPhone 6S 32GB 4.7 Inch IOS Smartphone (Refurbished) - Black,"73,800","175,000","https://ng.jumia.is/Hi2MbAK2bRPRlc_a7Dz--_HfMeM=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/33/928434/1.jpg?1990",https://www.jumia.com.ng/apple-iphone-6s-32gb-4.7-inch-ios-smartphone-refurbished-black-43482933.html
-68,IPhone 7-4.7 Inch Smartphone  2GB+32GB 12MP Finger Sensor 4G LTE (gift) HD-Matte Black,"127,900","400,000","https://ng.jumia.is/IxmdTwnVjsuXlEiuimMQDbCEUlA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/91/906482/1.jpg?2082",https://www.jumia.com.ng/apple-iphone-7-4.7-inch-smartphone-2gb32gb-12mp-finger-sensor-4g-lte-gift-hd-matte-black-28460919.html
-60,IPhone 5 - 16GB - IOS Smart Phone 4.0'' Inch 95% New ,"18,400","45,999","https://ng.jumia.is/BDPDNFtqFzpME9Mxy887x0E_BWI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/96/446514/1.jpg?5918",https://www.jumia.com.ng/apple-iphone-5-16gb-ios-smart-phone-4.0-inch-95-new-41564469.html
-69,IPhone 6 Plus 5.5'' 16GB ROM 8MP IOS Smartphone With Fingerprint Sensor(Refurbished)-Grey,"58,900","189,000","https://ng.jumia.is/BoBceybh7KJazqUH48SZbSE_mrw=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/92/022093/1.jpg?4434",https://www.jumia.com.ng/apple-iphone-6-plus-5.5-16gb-rom-8mp-ios-smartphone-with-fingerprint-sensorrefurbished-grey-39022029.html
-67,IPhone 6 4.7 Inch 1GB + 16GB 8MP + 1.2MP Finger Sensor 4G LTE Smartphone (Gift) – Silver,"42,500","130,000","https://ng.jumia.is/-sRsfDvI3vSUUaLahPqGtIrSgBg=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/04/881144/1.jpg?7505",https://www.jumia.com.ng/apple-iphone-6-4.7-inch-1gb-16gb-8mp-1.2mp-finger-sensor-4g-lte-smartphone-gift-silver-44118840.html
-64,IPhone 7 32G 4.7 Inch IOS Smartphone (Refurbished) - Red,"96,990","272,800","https://ng.jumia.is/nTpFcCCHw1o1E8zD3nG6X8ZGajI=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/95/193324/1.jpg?9394",https://www.jumia.com.ng/apple-iphone-7-32g-4.7-inch-ios-smartphone-refurbished-red-42339159.html
-69,"IPhone 6s 4.7 Inch (16GB ROM, 2GB0-12MP+5MP-With Fingerprint(Refurbished)-Rose Gold","54,900","178,000","https://ng.jumia.is/4RMJjCqy0t20uIKMgQghL26FxD4=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/15/216143/1.jpg?7682",https://www.jumia.com.ng/apple-iphone-6s-4.7-inch-16gb-rom-2gb0-12mp5mp-with-fingerprintrefurbished-rose-gold-34161251.html
-62,IPhone 7-4.7 Inch Smartphone 2GB+128GB 12MP Finger Sensor 4G LTE (gift) HD-Gold,"152,900","400,000","https://ng.jumia.is/auVBJHwNh8nVzxzqaxrdkKfgOY8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/52/906482/1.jpg?2082",https://www.jumia.com.ng/apple-iphone-7-4.7-inch-smartphone-2gb128gb-12mp-finger-sensor-4g-lte-gift-hd-gold-28460925.html
-54,IPhone 7 Plus 32GB 5.5 Inch IOS Smartphone (Refurbished) - Black,"109,990","239,999","https://ng.jumia.is/xHZMptp4ZbEpwhhZ1es3T80IAp0=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/81/866224/1.jpg?3423",https://www.jumia.com.ng/apple-iphone-7-plus-32gb-5.5-inch-ios-smartphone-refurbished-black-42266818.html
-79,IPhone SE 64GB Gold 4G LTE Fingerprint Unlock  4-inch Screen (Gift:accessories),"56,000","270,000","https://ng.jumia.is/ZTREg-iFVcAs00uyuAoUoe5ang8=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/34/134993/1.jpg?9667",https://www.jumia.com.ng/apple-iphone-se-64gb-gold-4g-lte-fingerprint-unlock-4-inch-screen-giftaccessories-39943143.html
-65,"IPhone 6Plus 5.5-Inch Fingerprint Sensor HD (1GB, 16GB ROM)IOS 1.2 8MP+7MP Smartphone–Silver","69,000","199,976","https://ng.jumia.is/DdB9xoda3CMlbKdApjVHg5u1S1A=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/09/423082/1.jpg?5384",https://www.jumia.com.ng/iphone-6plus-5.5-inch-fingerprint-sensor-hd-1gb-16gb-romios-1.2-8mp7mp-smartphonesilver-apple-mpg649968.html
-59,IPhone 5 - 16GB ROM +1GB RAM -8 MP- 4 Inch - Apple Smartphones,"18,800","45,999","https://ng.jumia.is/p_8ayIOQDjXH6gRdmBIZJMZxMEA=/fit-in/220x220/filters:fill(white):sharpen(1,0,false):quality(100)/product/26/446514/1.jpg?0850",https://www.jumia.com.ng/apple-iphone-5-16gb-rom-1gb-ram-8-mp-4-inch-apple-smartphones-41564462.html
